Reporter	normalized log2 ratio
622184	-0.059
622185	-0.094
622186	-0.087
622187	-0.08
622188	-0.009
622189	0.424
622190	0.227
622191	-0.165
622192	-0.197
622193	0.15
622194	-0.097
622195	-0.807
622196	-0.157
622197	-0.115
622198	-0.173
622199	-0.143
622200	-0.082
622201	0.022
622202	0.092
622203	-0.225
622204	-0.177
622205	-0.103
622206	0.254
622207	-3.408
622208	0.047
622213	0.168
622214	-0.144
622215	0.034
622221	0.398
622222	0.182
622223	0.029
622224	-0.957
622225	0.04
622226	0.233
622227	0.186
622228	0.12
622229	-0.604
622230	1.12
622231	0.094
622232	-0.121
622233	0.06
622234	0.34
622235	0.001
622236	-0.149
622237	-0.132
622238	-0.117
622239	0.158
622240	0.103
622241	-0.048
622242	0.232
622243	0.741
622244	0.024
622245	-0.036
622246	-0.67
622247	-0.022
622248	0.234
622249	0.34
622250	-0.006
622251	-0.156
622252	0.065
622253	0.37
622254	0.108
622255	0.117
622257	-0.056
622258	-0.543
622469	-0.039
622470	0.187
622471	0.264
622472	0.042
622473	0.1
622474	-0.066
622475	-0.069
622476	-0.224
622477	1.073
622478	-0.028
622479	-0.038
622480	0.279
622481	-0.352
622482	-0.109
622483	-1.172
622484	0.147
622485	0.157
622486	-0.254
622487	-0.974
622488	0.058
622489	-0.138
622490	-0.152
622491	0.17
622492	0.033
622493	-0.055
622494	-0.027
622495	0.128
622496	-0.19
622497	-0.429
622498	0.153
622499	-0.158
622500	-0.417
622501	-3.438
622502	-0.065
622503	-0.116
622504	-0.19
622505	-0.241
622506	-0.401
622507	-0.28
622508	-0.085
622509	-0.003
622510	0.147
622511	0.102
622512	0.15
622513	-0.038
622514	0.67
622515	-0.213
622516	0.175
622517	0.102
622518	-0.217
622519	-0.23
622520	0.007
622521	-0.081
622522	0.065
622523	0.143
622524	-0.288
622525	-0.059
622526	0.424
622527	-0.165
622528	0.104
622529	-2.765
622530	-0.068
622531	0.129
622532	-0.092
622533	-0.196
622534	0.202
622535	-0.164
622536	-0.306
622537	0.024
622538	-0.245
622539	0.031
622540	-0.146
622541	-0.045
622542	0.691
622543	-0.029
622544	-0.074
622545	-0.321
622546	0.101
622547	0.326
622548	0.144
622549	0.117
622550	-0.176
622551	0.225
622552	0.026
622553	-0.101
622554	-0.246
622555	0.133
622556	-0.142
622557	-0.148
622558	0.239
622559	-0.188
622560	0.316
622561	-0.134
622562	0.16
622563	-0.432
622564	0.015
622565	-0.152
622566	-0.205
622567	-0.09
622568	-0.304
622569	0.083
622570	-0.516
622571	0.277
622572	-0.24
622573	-0.165
622574	0.466
622575	-0.154
622576	-0.28
622577	0.362
622578	-0.429
622579	-0.24
622580	0.059
622581	-0.591
622582	0.158
622583	-0.04
622584	-0.208
622585	-0.007
622586	-0.35
622587	0.33
622588	-1.099
622589	-0.631
622590	0.283
622591	-0.139
622592	-0.324
622593	0.024
622594	0.369
622595	0.087
622596	0.267
622597	-0.1
622598	-0.003
622599	-0.132
622600	0.26
622601	-0.143
622602	0.174
622603	0.171
622604	0.244
622605	-0.169
622606	-0.038
622607	-0.231
622608	-0.245
622609	0.518
622610	-0.207
622611	0.037
622612	-0.1
622613	-0.215
622614	0.913
622615	0.354
622616	-0.153
622617	-0.515
622618	0.32
622619	0.205
622621	-0.069
622622	-0.678
622623	0.67
622624	-0.028
622625	-0.13
622626	-0.031
622627	-0.188
622628	-0.076
622629	-0.079
622630	0.007
622631	-0.024
622632	-0.286
622633	-1.567
622634	-4.728
622635	-0.015
622636	-2.739
622637	-0.14
622638	0.482
622639	-3.16
622640	0.6
622641	-0.08
622642	0.263
622643	-0.112
622644	-0.196
622645	0.468
622646	-0.183
622647	-0.325
622648	0.235
622649	0.077
622650	0.242
622651	-0.169
622652	0.528
622653	0
622654	0.04
622655	0.65
622656	0.242
622657	-0.041
622658	0.106
622659	-0.267
622660	0.459
622661	0.734
622662	-0.141
622663	0.265
622664	0.597
622665	-0.41
622666	-1.157
622667	-0.092
622668	-0.136
622877	-0.12
622878	-0.009
622879	0.316
622880	-0.159
622881	-0.275
622882	0.211
622883	-2.193
622884	-0.032
622885	-0.127
622886	0.249
622887	-0.148
622888	0.436
622889	-0.319
622890	0.102
622891	-0.139
622892	-0.176
622893	0.065
622894	-0.143
622895	-0.372
622896	-0.124
622897	-0.235
622898	-0.094
622899	-0.149
622900	-0.046
622901	-0.201
622902	-0.096
622903	-0.838
622904	0.034
622905	0.129
622906	0.245
622907	0.277
622908	-0.033
622909	-0.186
622910	-0.071
622911	-0.195
622912	0.429
622913	-0.24
622914	-0.064
622915	0.023
622916	-0.309
622917	0.148
622918	0.315
622919	0.103
622920	-0.129
622921	0.382
622922	0.058
622923	-0.169
622924	-0.262
622925	0.533
622926	0.001
622927	0.069
622928	-0.138
622929	-0.018
622930	0.115
622931	-0.156
622932	-0.168
622933	0.662
622934	-0.065
622935	-0.484
622936	-0.126
622937	-0.15
622938	0.064
622939	-0.205
622940	-0.078
622941	0.16
622942	-0.015
622943	0.035
622944	-0.044
622945	-0.115
622946	-0.167
622947	-0.284
622948	-0.142
622949	0.411
622950	0.036
622951	-0.123
622952	0.254
622953	-0.504
622954	-0.091
622955	-0.149
622956	-0.039
622957	-0.264
622958	0.255
622959	0.236
622960	0.162
622961	0.269
622962	-0.198
622963	-0.265
622964	-0.205
622965	-0.191
622966	-0.216
622967	-0.129
622968	-0.148
622969	-0.194
622970	-0.108
622971	0.553
622972	-0.473
622973	-0.293
622974	-0.206
622975	0.036
622976	-0.326
622977	-0.091
622978	-0.558
622979	-0.101
622980	-0.205
622981	-0.835
622982	-0.218
622983	-0.08
622984	0.408
622985	-0.185
622986	-0.037
622987	-0.2
622988	-0.048
622989	0.007
622990	-0.066
622991	-0.156
622992	0.258
622993	0.293
622994	-0.042
622995	-0.32
622996	0.42
622997	0.463
622998	-0.202
622999	-0.031
623000	0.055
623001	-0.154
623002	0.379
623003	-0.17
623004	-0.078
623005	0.739
623006	-0.218
623007	0.463
623008	-0.109
623009	-0.002
623010	-1.043
623011	-0.173
623012	-0.049
623013	-0.02
623014	0.366
623015	0.011
623016	-0.026
623017	0.199
623018	-0.176
623019	-0.03
623020	-0.165
623021	0.103
623022	-0.136
623023	0.002
623024	-0.058
623025	0.329
623026	-0.235
623027	-0.05
623028	0.052
623029	-0.001
623030	0.034
623031	-0.127
623032	-0.052
623033	-0.149
623034	-0.114
623035	-3.424
623036	-0.001
623037	-0.056
623038	-0.142
623039	0.598
623040	0.108
623041	-0.123
623042	0.495
623043	0.003
623044	-0.127
623045	-0.623
623046	-0.183
623047	0.103
623048	-0.03
623049	0.103
623050	-0.058
623051	0.021
623052	-1.509
623053	0.589
623054	0.031
623055	0.332
623056	-0.071
623057	-0.129
623058	0.191
623059	0.068
623060	-0.663
623061	1.064
623062	-0.034
623063	-0.009
623064	0.602
623065	-0.167
623066	0.014
623067	0.049
623068	0.131
623069	0.197
623070	-1.158
623071	-0.237
623072	-0.109
623073	-0.027
623074	-0.064
623075	0.544
623076	-0.29
623285	0.474
623286	0.118
623287	-2.486
623288	0.671
623289	-0.16
623290	-0.225
623291	0.443
623292	-0.153
623293	0.279
623294	0.084
623295	0.271
623296	-0.124
623297	-0.156
623298	0.331
623299	0.044
623300	0.561
623301	-0.17
623302	0.277
623303	0.075
623304	-0.017
623305	-0.121
623306	0.123
623307	0.24
623308	-0.249
623309	-0.133
623310	0.086
623311	-0.08
623312	-0.742
623313	0.371
623314	0.192
623315	0.012
623316	0.245
623317	0.158
623318	0.93
623319	-0.089
623320	-0.13
623321	-0.139
623322	-0.015
623323	0.3
623324	-0.102
623325	0.127
623326	-0.203
623327	0.942
623328	0.242
623329	0.025
623330	-0.444
623331	-0.158
623332	-0.372
623333	0.754
623334	-0.224
623335	-0.475
623336	0.783
623337	0.055
623338	0.221
623339	0.148
623340	-0.074
623341	-0.28
623342	-0.183
623343	-0.118
623344	0.124
623345	-0.57
623346	0.353
623347	-0.214
623348	0.993
623349	0.138
623350	0.329
623351	-0.207
623352	0.075
623353	-0.256
623354	-0.037
623355	0.16
623356	0.046
623357	-0.327
623358	-1.815
623359	0.332
623360	-0.083
623361	-0.16
623362	-0.042
623363	0.022
623364	0.092
623365	-0.476
623366	-0.182
623367	-0.249
623368	0.035
623369	0.218
623370	0.774
623371	-0.361
623372	-0.204
623373	-0.073
623374	0.062
623375	-0.253
623376	-0.198
623377	-0.2
623378	-0.071
623379	0.124
623380	0.279
623381	-0.016
623382	0.109
623383	-0.114
623384	0.312
623385	-0.226
623386	0.293
623387	-0.052
623388	0.151
623389	-0.132
623390	0.944
623391	-0.322
623392	-0.02
623393	0
623394	0.125
623395	0.014
623396	-0.122
623397	-0.043
623398	-0.165
623399	-0.14
623400	-0.3
623401	0.252
623402	-0.369
623403	-0.453
623404	-0.234
623405	-0.044
623406	-0.135
623407	-0.257
623408	-0.115
623409	0.204
623410	-0.096
623411	0.737
623412	-0.548
623413	-0.168
623414	0.014
623415	-0.11
623416	-0.131
623417	0.366
623418	0.043
623419	0.353
623420	-0.001
623421	0.015
623422	-0.034
623423	0.541
623424	-0.227
623425	-0.123
623426	-0.162
623427	-1.285
623428	-0.435
623429	-0.09
623430	-0.081
623431	-0.209
623432	0.455
623445	0.659
623446	-0.182
623447	0.056
623448	0.341
623449	-0.102
623450	0.03
623451	-0.256
623452	0.318
623453	0.799
623454	-0.022
623455	-0.2
623456	-0.169
623457	0.032
623458	0.188
623459	-0.017
623460	0.212
623461	-0.067
623462	-4.403
623463	-0.183
623464	-0.108
623465	-0.3
623466	-0.135
623467	0.136
623468	-0.065
623469	0.268
623470	-0.011
623471	-0.092
623472	-1.985
623473	-0.012
623474	-0.11
623475	-0.217
623476	-3.332
623693	-0.142
623694	0.645
623695	-0.042
623696	0.277
623697	-0.226
623698	-0.169
623699	-0.093
623700	-0.052
623701	-0.069
623702	-0.275
623703	-0.17
623704	-0.147
623705	-0.334
623706	0.641
623707	0.403
623708	0.007
623709	-0.033
623710	0.159
623711	0.1
623712	-0.313
623713	-1.321
623714	-0.286
623715	-0.243
623716	0.538
623717	0.014
623718	-0.226
623719	-0.322
623720	0.047
623721	-0.159
623722	-0.071
623723	-0.158
623724	0.383
623725	0.142
623726	-0.174
623727	-0.178
623728	-0.142
623729	-0.18
623730	-1.12
623731	-0.868
623732	0.283
623733	-0.149
623734	-0.176
623735	-0.127
623736	-0.245
623737	-0.018
623738	-0.131
623739	0.093
623740	0.474
623741	-0.311
623742	0.052
623743	-0.793
623744	-0.859
623745	-1.721
623746	0.017
623747	-0.35
623748	0.081
623749	-0.204
623750	0.38
623751	0.074
623752	0.05
623753	0.175
623754	-0.204
623755	-0.087
623756	-0.138
623757	0.136
623758	-0.188
623759	-0.06
623760	-0.119
623761	-0.126
623762	-0.085
623763	-0.369
623764	-3.055
623765	-0.049
623766	-0.191
623767	0.18
623768	0.546
623769	0.086
623770	0.204
623771	-0.198
623772	-0.062
623773	-0.14
623774	-0.114
623775	0.277
623776	0.049
623777	0.077
623778	0.172
623779	0.94
623780	-0.149
623781	-0.164
623782	-0.286
623783	0.683
623784	-0.088
623785	-0.24
623786	-0.092
623787	-0.153
623788	-0.161
623789	-0.181
623790	-0.045
623791	-0.104
623792	0.275
623793	0.103
623794	-0.48
623795	-0.063
623796	-0.162
623797	0.248
623798	-0.237
623799	0.093
623800	-0.156
623801	-0.049
623802	-0.329
623803	0.434
623804	-0.141
623805	-0.188
623806	0.15
623807	0.443
623808	0.159
623809	0.119
623810	-0.07
623811	-0.156
623812	-0.83
623813	-3.956
623814	-0.065
623815	0.036
623816	0.868
623817	-0.483
623818	-0.226
623819	-0.476
623820	-0.194
623821	-0.066
623822	-0.459
623823	-0.198
623824	-0.004
623825	-0.187
623826	-0.104
623827	-0.166
623828	0.175
623829	0.296
623830	-0.18
623831	-0.082
623832	0.304
623833	-0.009
623834	0.285
623835	0.313
623836	0.151
623837	0.17
623838	0.334
623839	0.158
623840	-0.022
623845	-0.119
623846	0.14
623847	-0.053
623853	0.026
623854	-0.895
623855	0.33
623856	-0.474
623857	-0.016
623858	0.078
623859	-0.432
623860	-0.006
623861	-0.474
623862	0.166
623863	-0.454
623864	-0.323
623865	0.368
623866	-0.167
623867	0.148
623868	-0.29
623869	0.06
623870	-0.69
623871	0.882
623872	0.299
623873	0.533
623874	1.254
623875	0.097
623876	0.143
623877	-0.103
623878	0.488
623879	-0.169
623880	0.484
623881	-0.108
623882	-0.118
623883	0.118
623884	-0.193
623885	-0.002
623886	0.186
623887	0.982
623889	-0.079
623890	-0.912
624101	0.222
624102	-0.062
624103	0.383
624104	-0.591
624105	-0.158
624106	-1.27
624107	-0.271
624108	-0.216
624109	0.358
624110	-0.124
624111	-0.126
624112	-0.356
624113	-0.019
624114	-0.513
624115	-0.174
624116	-0.005
624117	0.309
624118	-0.554
624119	0.161
624120	-0.463
624121	-0.038
624122	0.202
624123	0.012
624124	0.243
624125	-1.03
624126	0.008
624127	-0.245
624128	-0.077
624129	-0.108
624130	-0.074
624131	-0.164
624132	-0.42
624133	0.32
624134	-0.085
624135	0.316
624136	0.236
624137	-0.391
624138	-0.361
624139	-0.122
624140	-0.215
624141	0.083
624142	0.032
624143	-0.057
624144	-0.133
624145	-0.749
624146	-0.139
624147	0.113
624148	-0.223
624149	-0.125
624150	-0.101
624151	0.459
624152	-0.336
624153	-0.138
624154	-0.257
624155	-0.174
624156	0.872
624157	-0.377
624158	0.183
624159	-0.261
624160	-0.115
624161	0.229
624162	-0.319
624163	-0.096
624164	0.035
624165	-0.071
624166	-0.016
624167	-0.1
624168	-0.197
624169	0.403
624170	0.04
624171	0.051
624172	-0.22
624173	0.163
624174	-0.03
624175	0.297
624176	0.13
624177	-0.37
624178	-0.135
624179	-0.045
624180	-0.133
624181	-0.699
624182	0.105
624183	-2.664
624184	0.01
624185	-0.222
624186	-0.039
624187	0.022
624188	0.323
624189	-0.023
624190	0.257
624191	-0.452
624192	-0.082
624193	-0.184
624194	0.245
624195	-0.119
624196	-2.08
624197	-0.12
624198	-0.043
624199	0.25
624200	0.353
624201	0.027
624202	-0.137
624203	-0.466
624204	-0.039
624205	-2.045
624206	-0.004
624207	0.23
624208	-0.094
624209	-0.338
624210	-2.517
624211	-0.103
624212	0.356
624213	0.005
624214	-0.311
624215	-0.76
624216	-0.415
624217	-0.191
624218	0.156
624219	-0.033
624220	-0.237
624221	-0.081
624222	0.208
624223	-0.059
624224	-0.304
624225	0.351
624226	1.105
624227	-0.205
624228	-0.236
624229	-0.049
624230	0.129
624231	0.005
624232	0.023
624233	-0.131
624234	-0.231
624235	0.109
624236	-0.229
624237	-0.389
624238	-0.274
624239	0.2
624240	-0.102
624241	0.373
624242	-0.268
624243	-0.165
624244	-0.084
624245	-0.199
624246	0.684
624247	-0.211
624248	-0.275
624249	0.021
624250	-0.218
624251	-0.281
624253	-0.221
624254	-0.174
624255	-0.201
624256	-0.024
624257	-0.09
624258	-0.077
624259	-0.087
624260	-0.108
624261	-0.213
624262	-0.781
624263	0.03
624264	-0.573
624265	-1.843
624266	0.092
624267	0.132
624268	-0.576
624269	0.966
624270	-0.044
624271	0.58
624272	0.321
624273	0.007
624274	-0.269
624275	-0.959
624276	-0.316
624277	-0.201
624278	-0.222
624279	0.572
624280	0.85
624281	0.93
624282	-0.15
624283	-0.018
624284	0.92
624285	0.99
624286	-0.109
624287	0.386
624288	0.682
624289	-0.355
624290	-0.868
624291	0.36
624292	-0.06
624293	0.032
624294	0.85
624295	0.334
624296	-0.094
624297	-0.971
624298	-0.474
624299	-0.184
624300	0.229
624509	-0.182
624510	-0.124
624511	0.113
624512	0.053
624513	-0.102
624514	-0.196
624515	-0.09
624516	0.034
624517	-0.382
624518	0.118
624519	-0.246
624520	-0.365
624521	-0.023
624522	-0.522
624523	0.1
624524	0.187
624525	-0.06
624526	0.631
624527	0.207
624528	-0.023
624529	-0.003
624530	-0.845
624531	-0.166
624532	-0.067
624533	-0.137
624534	0.11
624535	-0.156
624536	-0.293
624537	0.139
624538	-0.322
624539	-0.18
624540	-0.06
624541	-0.008
624542	-0.249
624543	-0.186
624544	-0.008
624545	-0.057
624546	-0.061
624547	-0.256
624548	0.422
624549	0.216
624550	-0.204
624551	0.557
624552	0.052
624553	-0.035
624554	-0.089
624555	-0.587
624556	-0.388
624557	-1.897
624558	0.116
624559	0.12
624560	0.127
624561	0.102
624562	-0.085
624563	-0.181
624564	-0.236
624565	-0.079
624566	-0.168
624567	0.145
624568	-0.635
624569	-0.126
624570	-0.669
624571	-0.458
624572	0.477
624573	0.053
624574	-0.476
624575	-0.103
624576	-0.259
624577	-0.218
624578	-0.123
624579	-0.155
624580	-0.289
624581	0.085
624582	-0.214
624583	0.201
624584	0.092
624585	0.024
624586	-0.032
624587	-0.012
624588	-0.029
624589	0.11
624590	-4.849
624591	0.383
624592	0.892
624593	-0.793
624594	-0.121
624595	0.326
624596	-0.239
624597	-0.079
624598	-0.811
624599	0.217
624600	0.113
624601	-0.169
624602	-0.071
624603	-0.147
624604	0.017
624605	-0.155
624606	0.039
624607	-0.171
624608	0.113
624609	-0.078
624610	-0.031
624611	-0.86
624612	0.063
624613	-0.111
624614	-0.087
624615	-0.125
624616	-0.718
624617	-0.037
624618	-0.084
624619	-0.126
624620	-1.046
624621	-0.147
624622	-0.128
624623	-0.04
624624	-0.231
624625	0.734
624626	0.275
624627	-0.305
624628	0.087
624629	0.118
624630	-0.358
624631	-0.234
624632	-1.152
624633	0.07
624634	0.499
624635	0.174
624636	0.039
624637	0.077
624638	-0.1
624639	-3.334
624640	-0.599
624641	0.767
624642	0.15
624643	-0.043
624644	-0.297
624645	-0.033
624646	0.08
624647	0.322
624648	-0.028
624649	0.103
624650	-2.051
624651	-0.11
624652	-0.125
624653	-0.278
624654	0.133
624655	0.024
624656	-0.077
624657	-0.278
624658	-0.082
624659	-0.048
624660	-0.046
624661	-0.286
624662	-0.278
624663	0.144
624664	-0.003
624665	-0.067
624666	-0.081
624667	0.017
624668	-0.148
624669	0.157
624670	0.191
624671	-0.175
624672	0.733
624673	0.77
624674	-0.13
624675	-0.091
624676	-0.347
624677	-0.069
624678	0.009
624679	-0.522
624680	0.383
624681	0.462
624682	-0.179
624683	0.205
624684	-0.597
624685	0.464
624686	-0.184
624687	0.091
624688	-0.389
624689	-0.215
624690	-0.105
624691	-0.061
624692	-0.07
624693	1.028
624694	0.578
624695	0.337
624696	-0.046
624697	0.402
624698	-0.275
624699	0.285
624700	0.275
624701	-0.018
624702	-0.082
624703	0.002
624704	0.787
624705	-0.054
624706	-0.617
624707	-0.129
624708	-0.517
624917	0.299
624918	0.242
624919	0.026
624920	0.203
624921	-0.039
624922	-0.037
624923	0.042
624924	-1.62
624925	-0.285
624926	0.051
624927	-0.245
624928	0.335
624929	-0.165
624930	0.004
624931	-0.057
624932	-0.011
624933	0.298
624934	0.091
624935	-0.161
624936	0.319
624937	0.03
624938	-0.142
624939	0.552
624940	-0.503
624941	-0.095
624942	-0.289
624943	-0.316
624944	-0.943
624945	-0.092
624946	0.075
624947	0.204
624948	0.003
624949	0.158
624950	-0.439
624951	0.149
624952	0.422
624953	0.006
624954	-0.202
624955	-0.14
624956	-0.151
624957	-0.387
624958	-0.2
624959	0.3
624960	-0.048
624961	-0.141
624962	-0.036
624963	-0.116
624964	-0.188
624965	-0.067
624966	-0.107
624967	-0.182
624968	-0.082
624969	-0.145
624970	-0.206
624971	-1.951
624972	0.552
624973	0.224
624974	-0.084
624975	-0.096
624976	0.141
624977	-0.237
624978	0.108
624979	-0.175
624980	0.046
624981	-0.149
624982	-0.206
624983	-0.066
624984	0.23
624985	0.106
624986	-0.173
624987	-0.212
624988	-0.084
624989	0.077
624990	-0.036
624991	0.21
624992	0.458
624993	0.041
624994	0.079
624995	-0.118
624996	-0.539
624997	-0.003
624998	-0.318
624999	-0.001
625000	-0.077
625001	-0.367
625002	-0.16
625003	-0.374
625004	-0.18
625005	0.216
625006	0.155
625007	0.077
625008	-0.117
625009	0.263
625010	-0.08
625011	-0.208
625012	0.057
625013	-0.077
625014	-0.024
625015	0.046
625016	0.053
625017	-0.058
625018	-0.139
625019	0.049
625020	0.419
625021	0.19
625022	0.079
625023	-0.284
625024	-0.343
625025	-0.164
625026	0.011
625027	-0.101
625028	0.426
625029	-0.316
625030	-0.393
625031	0.147
625032	-0.051
625033	0.003
625034	-0.104
625035	0.073
625036	-0.196
625037	0.093
625038	0.046
625039	0.157
625040	-0.27
625041	0.047
625042	-0.018
625043	0.271
625044	-0.313
625045	-0.008
625046	-0.987
625047	0.137
625048	0.358
625049	0.037
625050	-0.145
625051	0.192
625052	-0.106
625053	-0.132
625054	0.063
625055	-0.069
625056	-0.154
625057	-0.18
625058	-0.091
625059	-0.116
625060	-0.216
625061	0.5
625062	0.241
625063	0.13
625064	0.16
625077	-0.773
625078	-0.093
625079	0.159
625080	0.047
625081	-0.52
625082	0.043
625083	0.042
625084	-0.101
625085	-0.128
625086	0.031
625087	-0.079
625088	-0.336
625089	-0.467
625090	-0.112
625091	-0.187
625092	0
625093	-0.047
625094	0.299
625095	-1.317
625096	0.822
625097	0.243
625098	-2.627
625099	0.067
625100	-0.005
625101	-0.323
625102	0.503
625103	0.086
625104	0.05
625105	0.406
625106	-4.033
625107	0.254
625108	0.091
625325	0.208
625326	0.348
625327	0.211
625328	-0.037
625329	-0.101
625330	-2.524
625331	-0.044
625332	-0.265
625333	0.175
625334	0.085
625335	-0.221
625336	-0.17
625337	-0.049
625338	0.206
625339	0.048
625340	-0.134
625341	-0.175
625342	0.35
625343	-0.133
625344	-0.212
625345	0.882
625346	-0.24
625347	-0.312
625348	-0.406
625349	0.812
625350	-1.062
625351	-0.698
625352	-0.165
625353	0.288
625354	0.069
625355	0.057
625356	0.53
625357	0.505
625358	-0.012
625359	0.029
625360	0.095
625361	0.105
625362	-0.14
625363	0.149
625364	-0.048
625365	-0.025
625366	-0.225
625367	-0.055
625368	-0.083
625369	0.298
625370	-0.058
625371	0.194
625372	0.41
625373	-0.154
625374	0.537
625375	0.164
625376	-0.199
625377	-0.076
625378	-0.294
625379	0.004
625380	-0.255
625381	-0.085
625382	0.532
625383	-0.394
625384	0.222
625385	-0.085
625386	-0.121
625387	-0.176
625388	-0.057
625389	-0.139
625390	-0.415
625391	1.084
625392	-0.138
625393	-0.324
625394	-0.151
625395	-0.01
625396	-0.152
625397	0.048
625398	-0.119
625399	-0.274
625400	-0.158
625401	-0.012
625402	0.596
625403	0.321
625404	0.137
625405	0.022
625406	0.108
625407	-0.156
625408	-0.124
625409	-0.191
625410	-0.098
625411	-0.086
625412	-0.012
625413	0.144
625414	-0.198
625415	-0.117
625416	-0.401
625417	-0.044
625418	-0.092
625419	0.568
625420	0.028
625421	0.035
625422	0.116
625423	-0.019
625424	0.268
625425	0.142
625426	-1.112
625427	-0.182
625428	-0.036
625429	-0.033
625430	-0.101
625431	0.035
625432	-0.176
625433	0.051
625434	0.14
625435	0.009
625436	-0.194
625437	0.189
625438	0.131
625439	0.164
625440	0.02
625441	0.273
625442	-0.058
625443	-0.262
625444	-0.359
625445	0.219
625446	-0.213
625447	0.548
625448	0.048
625449	0.113
625450	0.185
625451	0.138
625452	0.723
625453	-0.379
625454	-0.185
625455	-0.041
625456	-0.126
625457	-0.095
625458	0.016
625459	-0.483
625460	0.145
625461	0.212
625462	-0.259
625463	-0.283
625464	-0.089
625465	0.224
625466	-0.018
625467	-0.679
625468	-0.104
625469	-0.238
625470	-0.237
625471	-0.071
625472	0.007
625477	-0.09
625478	0.469
625479	-0.169
625485	-0.015
625486	-0.123
625487	0.329
625488	0.669
625489	0.08
625490	-0.256
625491	-1.411
625492	0.207
625493	0.017
625494	0.264
625495	0.36
625496	-0.114
625497	0.121
625498	-0.052
625499	0.07
625500	-0.764
625501	0.018
625502	-3.832
625503	0.877
625504	-0.126
625505	0.332
625506	-0.064
625507	-0.025
625508	0.061
625509	0.549
625510	0.504
625511	0.414
625512	-0.238
625513	-0.966
625514	0.905
625515	0.263
625516	-0.064
625517	0.048
625518	0.029
625519	-1.384
625521	-0.004
625522	-1.303
625733	-0.172
625734	-0.299
625735	-0.135
625736	0.191
625737	0.03
625738	-0.138
625739	-0.103
625740	0.256
625741	-0.117
625742	0.092
625743	-0.074
625744	-0.177
625745	0.201
625746	-0.333
625747	0.176
625748	0.096
625749	0.041
625750	0.695
625751	-0.072
625752	-0.144
625753	-0.295
625754	-0.516
625755	0.392
625756	-0.28
625757	0.218
625758	-0.367
625759	-0.195
625760	-0.043
625761	0.063
625762	0.421
625763	-0.241
625764	-3.368
625765	-3.621
625766	-0.341
625767	-0.157
625768	-0.221
625769	-0.559
625770	1.008
625771	0.167
625772	-2.281
625773	0.11
625774	0.311
625775	0.134
625776	-0.294
625777	0.217
625778	-0.319
625779	0.134
625780	-0.115
625781	-0.171
625782	0.665
625783	-0.147
625784	-0.199
625785	0.035
625786	0.117
625787	-0.18
625788	-0.15
625789	-0.033
625790	0.002
625791	-0.069
625792	-0.222
625793	-0.048
625794	0.316
625795	-0.244
625796	0.27
625797	0.567
625798	-0.033
625799	0.833
625800	-0.149
625801	-0.063
625802	-1.374
625803	0.224
625804	-0.339
625805	-0.113
625806	-0.081
625807	0.517
625808	0.009
625809	-0.966
625810	-0.087
625811	-0.391
625812	0.077
625813	-0.265
625814	-0.264
625815	-0.156
625816	-0.234
625817	0.226
625818	0.071
625819	-0.168
625820	0.127
625821	-0.238
625822	-0.194
625823	-0.181
625824	-0.142
625825	0.248
625826	-0.341
625827	0.274
625828	-0.28
625829	-0.264
625830	0.089
625831	0.003
625832	0.107
625833	-0.054
625834	-3.886
625835	0.049
625836	-0.063
625837	-1.652
625838	-0.11
625839	-0.192
625840	0.046
625841	-0.472
625842	0.28
625843	0.714
625844	0.207
625845	-0.047
625846	-0.345
625847	-0.158
625848	-0.127
625849	-0.172
625850	0.094
625851	0.097
625852	0.015
625853	-0.785
625854	-0.059
625855	-0.122
625856	-0.143
625857	0.086
625858	-4.49
625859	-0.186
625860	0.231
625861	-0.575
625862	-0.123
625863	0.135
625864	-3.016
625865	-0.021
625866	-0.299
625867	-0.122
625868	-0.006
625869	-0.716
625870	-0.022
625871	-0.449
625872	-0.233
625873	0.221
625874	-0.228
625875	0.375
625876	-0.065
625877	0.278
625878	-0.065
625879	-0.13
625880	-0.209
625881	-0.108
625882	0.532
625883	-0.769
625885	-0.143
625886	-0.028
625887	-0.106
625888	-0.086
625889	-0.078
625890	-0.085
625891	-0.049
625892	-0.038
625893	-0.068
625894	-0.275
625895	-0.063
625896	0.817
625897	0.06
625898	-0.097
625899	0.17
625900	0.501
625901	1.212
625902	-0.078
625903	0.52
625904	0.822
625905	0.042
625906	0.912
625907	0.206
625908	0.767
625909	-0.167
625910	-0.099
625911	-0.083
625912	-0.117
625913	0.173
625914	-0.17
625915	0.114
625916	0.794
625917	-0.44
625918	-2.009
625919	-0.78
625920	0
625921	-0.131
625922	-0.004
625923	-0.468
625924	-0.208
625925	0.008
625926	-0.001
625927	0.097
625928	-0.091
625929	0.067
625930	-0.067
625931	-0.001
625932	-0.078
626141	0.094
626142	-0.207
626143	0.526
626144	-0.046
626145	0.14
626146	0.402
626147	0.355
626148	-0.137
626149	0.113
626150	0.101
626151	-0.187
626152	-0.142
626153	0.332
626154	0.128
626155	-0.055
626156	0.076
626157	-0.159
626158	0.124
626159	-0.203
626160	-0.072
626161	0.386
626162	0.014
626163	0.009
626164	-0.08
626165	-0.086
626166	-1.226
626167	0.003
626168	0.608
626169	-0.193
626170	0.482
626171	-0.022
626172	0.328
626173	-0.063
626174	0.087
626175	-0.332
626176	-0.075
626177	-0.04
626178	-0.111
626179	-0.086
626180	0.212
626181	-0.005
626182	0.269
